reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,41,quantile,0.6,0.015411697980349559
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,41,quantile,0.6,0.027740878298660305
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,41,quantile,0.6,0.051928405610137424
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,41,quantile,0.65,0.011173509266308801
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,41,quantile,0.65,0.02194509638682092
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,41,quantile,0.65,0.03540305156573991
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,41,quantile,0.65,0.0639041113461581
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,41,quantile,0.7,0.013530968178204116
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,41,quantile,0.7,0.026607788086273922
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,41,quantile,0.7,0.04089508735949886
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,41,quantile,0.7,0.07231390432213278
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,41,quantile,0.75,0.01424703592489884
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,41,quantile,0.75,0.02971679339587315
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,41,quantile,0.75,0.0452130692646402
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,41,quantile,0.75,0.0798850044895709
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,41,quantile,0.8,0.014868841005797967
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,41,quantile,0.8,0.032411930056116006
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,41,quantile,0.8,0.049412461441786945
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,41,quantile,0.8,0.08692891577204692
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,41,quantile,0.85,0.015829424505068048
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,41,quantile,0.85,0.03756797319146691
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,41,quantile,0.85,0.05629111467983169
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,41,quantile,0.85,0.09577686045283998
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,41,quantile,0.9,0.016461060486239906
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,41,quantile,0.9,0.04716072884040244
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,41,quantile,0.9,0.06830097738337716
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,41,quantile,0.9,0.1092667970032513
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,41,quantile,0.95,0.017834857304324235
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,41,quantile,0.95,0.05204586001678993
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,41,quantile,0.95,0.07745504992719857
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,41,quantile,0.95,0.13202469093600117
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,41,quantile,0.975,0.020007615042054044
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,41,quantile,0.975,0.05957548455472906
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,41,quantile,0.975,0.09742736309248212
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,41,quantile,0.975,0.16734952215387677
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,41,quantile,0.99,0.032381500139340776
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,41,quantile,0.99,0.08226827724219657
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,41,quantile,0.99,0.14478950688323516
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,41,quantile,0.99,0.223716107407458
2025-11-15,wk inc flu hosp,0,2025-11-15,41,quantile,0.01,0
2025-11-15,wk inc flu hosp,1,2025-11-22,41,quantile,0.01,0
2025-11-15,wk inc flu hosp,2,2025-11-29,41,quantile,0.01,0
2025-11-15,wk inc flu hosp,3,2025-12-06,41,quantile,0.01,0
2025-11-15,wk inc flu hosp,0,2025-11-15,41,quantile,0.025,0
2025-11-15,wk inc flu hosp,1,2025-11-22,41,quantile,0.025,0
2025-11-15,wk inc flu hosp,2,2025-11-29,41,quantile,0.025,0
2025-11-15,wk inc flu hosp,3,2025-12-06,41,quantile,0.025,0
2025-11-15,wk inc flu hosp,0,2025-11-15,41,quantile,0.05,0
2025-11-15,wk inc flu hosp,1,2025-11-22,41,quantile,0.05,0
2025-11-15,wk inc flu hosp,2,2025-11-29,41,quantile,0.05,0
2025-11-15,wk inc flu hosp,3,2025-12-06,41,quantile,0.05,0
2025-11-15,wk inc flu hosp,0,2025-11-15,41,quantile,0.1,0
2025-11-15,wk inc flu hosp,1,2025-11-22,41,quantile,0.1,0
2025-11-15,wk inc flu hosp,2,2025-11-29,41,quantile,0.1,0
2025-11-15,wk inc flu hosp,3,2025-12-06,41,quantile,0.1,0
2025-11-15,wk inc flu hosp,0,2025-11-15,41,quantile,0.15,0
2025-11-15,wk inc flu hosp,1,2025-11-22,41,quantile,0.15,2
2025-11-15,wk inc flu hosp,2,2025-11-29,41,quantile,0.15,0
2025-11-15,wk inc flu hosp,3,2025-12-06,41,quantile,0.15,0
2025-11-15,wk inc flu hosp,0,2025-11-15,41,quantile,0.2,4
2025-11-15,wk inc flu hosp,1,2025-11-22,41,quantile,0.2,21
2025-11-15,wk inc flu hosp,2,2025-11-29,41,quantile,0.2,29
2025-11-15,wk inc flu hosp,3,2025-12-06,41,quantile,0.2,18
2025-11-15,wk inc flu hosp,0,2025-11-15,41,quantile,0.25,12
2025-11-15,wk inc flu hosp,1,2025-11-22,41,quantile,0.25,38
2025-11-15,wk inc flu hosp,2,2025-11-29,41,quantile,0.25,55
2025-11-15,wk inc flu hosp,3,2025-12-06,41,quantile,0.25,65
2025-11-15,wk inc flu hosp,0,2025-11-15,41,quantile,0.3,20
2025-11-15,wk inc flu hosp,1,2025-11-22,41,quantile,0.3,53
2025-11-15,wk inc flu hosp,2,2025-11-29,41,quantile,0.3,85
2025-11-15,wk inc flu hosp,3,2025-12-06,41,quantile,0.3,114
2025-11-15,wk inc flu hosp,0,2025-11-15,41,quantile,0.35,30
2025-11-15,wk inc flu hosp,1,2025-11-22,41,quantile,0.35,67
2025-11-15,wk inc flu hosp,2,2025-11-29,41,quantile,0.35,102
2025-11-15,wk inc flu hosp,3,2025-12-06,41,quantile,0.35,150
2025-11-15,wk inc flu hosp,0,2025-11-15,41,quantile,0.4,43
2025-11-15,wk inc flu hosp,1,2025-11-22,41,quantile,0.4,88
2025-11-15,wk inc flu hosp,2,2025-11-29,41,quantile,0.4,129
2025-11-15,wk inc flu hosp,3,2025-12-06,41,quantile,0.4,188
2025-11-15,wk inc flu hosp,0,2025-11-15,41,quantile,0.45,58
2025-11-15,wk inc flu hosp,1,2025-11-22,41,quantile,0.45,114
2025-11-15,wk inc flu hosp,2,2025-11-29,41,quantile,0.45,159
2025-11-15,wk inc flu hosp,3,2025-12-06,41,quantile,0.45,230
2025-11-15,wk inc flu hosp,0,2025-11-15,41,quantile,0.5,68
2025-11-15,wk inc flu hosp,1,2025-11-22,41,quantile,0.5,131
2025-11-15,wk inc flu hosp,2,2025-11-29,41,quantile,0.5,180
2025-11-15,wk inc flu hosp,3,2025-12-06,41,quantile,0.5,259
2025-11-15,wk inc flu hosp,0,2025-11-15,41,quantile,0.55,74
2025-11-15,wk inc flu hosp,1,2025-11-22,41,quantile,0.55,143
2025-11-15,wk inc flu hosp,2,2025-11-29,41,quantile,0.55,196
2025-11-15,wk inc flu hosp,3,2025-12-06,41,quantile,0.55,283
2025-11-15,wk inc flu hosp,0,2025-11-15,41,quantile,0.6,77
2025-11-15,wk inc flu hosp,1,2025-11-22,41,quantile,0.6,172
2025-11-15,wk inc flu hosp,2,2025-11-29,41,quantile,0.6,234
2025-11-15,wk inc flu hosp,3,2025-12-06,41,quantile,0.6,335
2025-11-15,wk inc flu hosp,0,2025-11-15,41,quantile,0.65,91
2025-11-15,wk inc flu hosp,1,2025-11-22,41,quantile,0.65,203
2025-11-15,wk inc flu hosp,2,2025-11-29,41,quantile,0.65,272
2025-11-15,wk inc flu hosp,3,2025-12-06,41,quantile,0.65,382
2025-11-15,wk inc flu hosp,0,2025-11-15,41,quantile,0.7,97
2025-11-15,wk inc flu hosp,1,2025-11-22,41,quantile,0.7,217
2025-11-15,wk inc flu hosp,2,2025-11-29,41,quantile,0.7,292
2025-11-15,wk inc flu hosp,3,2025-12-06,41,quantile,0.7,419
2025-11-15,wk inc flu hosp,0,2025-11-15,41,quantile,0.75,98
2025-11-15,wk inc flu hosp,1,2025-11-22,41,quantile,0.75,243
2025-11-15,wk inc flu hosp,2,2025-11-29,41,quantile,0.75,326
2025-11-15,wk inc flu hosp,3,2025-12-06,41,quantile,0.75,470
2025-11-15,wk inc flu hosp,0,2025-11-15,41,quantile,0.8,99
2025-11-15,wk inc flu hosp,1,2025-11-22,41,quantile,0.8,250
2025-11-15,wk inc flu hosp,2,2025-11-29,41,quantile,0.8,338
2025-11-15,wk inc flu hosp,3,2025-12-06,41,quantile,0.8,493
2025-11-15,wk inc flu hosp,0,2025-11-15,41,quantile,0.85,99
2025-11-15,wk inc flu hosp,1,2025-11-22,41,quantile,0.85,258
2025-11-15,wk inc flu hosp,2,2025-11-29,41,quantile,0.85,357
2025-11-15,wk inc flu hosp,3,2025-12-06,41,quantile,0.85,516
2025-11-15,wk inc flu hosp,0,2025-11-15,41,quantile,0.9,100
2025-11-15,wk inc flu hosp,1,2025-11-22,41,quantile,0.9,262
2025-11-15,wk inc flu hosp,2,2025-11-29,41,quantile,0.9,370
2025-11-15,wk inc flu hosp,3,2025-12-06,41,quantile,0.9,579
2025-11-15,wk inc flu hosp,0,2025-11-15,41,quantile,0.95,102
2025-11-15,wk inc flu hosp,1,2025-11-22,41,quantile,0.95,270
2025-11-15,wk inc flu hosp,2,2025-11-29,41,quantile,0.95,407
2025-11-15,wk inc flu hosp,3,2025-12-06,41,quantile,0.95,689
2025-11-15,wk inc flu hosp,0,2025-11-15,41,quantile,0.975,110
2025-11-15,wk inc flu hosp,1,2025-11-22,41,quantile,0.975,283
2025-11-15,wk inc flu hosp,2,2025-11-29,41,quantile,0.975,529
2025-11-15,wk inc flu hosp,3,2025-12-06,41,quantile,0.975,907
2025-11-15,wk inc flu hosp,0,2025-11-15,41,quantile,0.99,120
2025-11-15,wk inc flu hosp,1,2025-11-22,41,quantile,0.99,327
2025-11-15,wk inc flu hosp,2,2025-11-29,41,quantile,0.99,617
2025-11-15,wk inc flu hosp,3,2025-12-06,41,quantile,0.99,1010
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,42,quantile,0.01,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,42,quantile,0.01,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,42,quantile,0.01,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,42,quantile,0.01,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,42,quantile,0.025,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,42,quantile,0.025,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,42,quantile,0.025,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,42,quantile,0.025,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,42,quantile,0.05,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,42,quantile,0.05,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,42,quantile,0.05,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,42,quantile,0.05,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,42,quantile,0.1,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,42,quantile,0.1,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,42,quantile,0.1,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,42,quantile,0.1,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,42,quantile,0.15,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,42,quantile,0.15,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,42,quantile,0.15,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,42,quantile,0.15,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,42,quantile,0.2,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,42,quantile,0.2,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,42,quantile,0.2,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,42,quantile,0.2,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,42,quantile,0.25,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,42,quantile,0.25,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,42,quantile,0.25,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,42,quantile,0.25,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,42,quantile,0.3,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,42,quantile,0.3,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,42,quantile,0.3,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,42,quantile,0.3,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,42,quantile,0.35,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,42,quantile,0.35,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,42,quantile,0.35,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,42,quantile,0.35,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,42,quantile,0.4,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,42,quantile,0.4,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,42,quantile,0.4,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,42,quantile,0.4,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,42,quantile,0.45,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,42,quantile,0.45,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,42,quantile,0.45,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,42,quantile,0.45,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,42,quantile,0.5,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,42,quantile,0.5,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,42,quantile,0.5,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,42,quantile,0.5,0.0013021327498552687
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,42,quantile,0.55,1.7963614861700417e-4
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,42,quantile,0.55,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,42,quantile,0.55,0.0020824257402396996
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,42,quantile,0.55,0.005244517826872181
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,42,quantile,0.6,7.355312342056744e-4
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,42,quantile,0.6,6.075993591569487e-4
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,42,quantile,0.6,0.0034433612834998905
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,42,quantile,0.6,0.008321206331418307
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,42,quantile,0.65,0.0011801683365147394
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,42,quantile,0.65,0.0016540332811502273
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,42,quantile,0.65,0.005247657704318645
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,42,quantile,0.65,0.01165919939312168
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,42,quantile,0.7,0.0023664301814765505
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,42,quantile,0.7,0.0032826179576946283
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,42,quantile,0.7,0.007095823395000909
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,42,quantile,0.7,0.014868862765692183
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,42,quantile,0.75,0.0028552681019295314
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,42,quantile,0.75,0.00498104120286637
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,42,quantile,0.75,0.009406548310714068
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,42,quantile,0.75,0.017788547466143608
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,42,quantile,0.8,0.003203871766466672
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,42,quantile,0.8,0.005729502393566888
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,42,quantile,0.8,0.011471298330191409
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,42,quantile,0.8,0.02029439544619757
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,42,quantile,0.85,0.0034959036693366914
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,42,quantile,0.85,0.006342649489948833
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,42,quantile,0.85,0.012572671044553382
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,42,quantile,0.85,0.021965949432578562
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,42,quantile,0.9,0.0036209892122342205
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,42,quantile,0.9,0.006704438878469559
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,42,quantile,0.9,0.013291600507242443
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,42,quantile,0.9,0.0231495767997444
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,42,quantile,0.95,0.0038027782764109004
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,42,quantile,0.95,0.0071876071707952785
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,42,quantile,0.95,0.014734204761868406
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,42,quantile,0.95,0.025731033680269886
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,42,quantile,0.975,0.00721605450111742
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,42,quantile,0.975,0.013924847494769754
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,42,quantile,0.975,0.025492159765445544
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,42,quantile,0.975,0.03899149654933543
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,42,quantile,0.99,0.00721605450111742
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,42,quantile,0.99,0.013924847494769754
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,42,quantile,0.99,0.025492159765445544
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,42,quantile,0.99,0.04290757570293205
2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.01,65
2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.01,0
2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.01,0
2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.01,0
2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.025,65
2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.025,0
2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.025,0
2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.025,0
2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.05,65
2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.05,0
2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.05,0
2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.05,0
2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.1,65
2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.1,0
2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.1,0
2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.1,0
2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.15,65
2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.15,0
2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.15,0
2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.15,0
2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.2,66
2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.2,2
2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.2,0
2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.2,0
2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.25,83
2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.25,33
2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.25,0
2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.25,0
2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.3,127
2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.3,92
2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.3,122
2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.3,141
2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.35,160
2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.35,183
2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.35,258
2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.35,320
2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.4,174
2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.4,213
2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.4,314
2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.4,401
2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.45,196
2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.45,255
2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.45,376
2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.45,483
2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.5,208
2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.5,281
2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.5,427
2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.5,577
2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.55,217
2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.55,298
2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.55,457
2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.55,624
2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.6,224
2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.6,314
2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.6,485
2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.6,681
2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.65,233
2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.65,329
2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.65,513
2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.65,763
2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.7,246
2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.7,354
2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.7,548
2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.7,841
2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.75,262
2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.75,399
2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.75,605
2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.75,922
2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.8,275
2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.8,429
2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.8,652
2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.8,979
2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.85,286
2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.85,446
2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.85,690
2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.85,1030
2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.9,292
2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.9,459
2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.9,713
2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.9,1054
2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.95,301
2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.95,477
2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.95,757
2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.95,1132
2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.975,432
2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.975,773
2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.975,1172
2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.975,1595
2025-11-15,wk inc flu hosp,0,2025-11-15,42,quantile,0.99,470
2025-11-15,wk inc flu hosp,1,2025-11-22,42,quantile,0.99,885
2025-11-15,wk inc flu hosp,2,2025-11-29,42,quantile,0.99,1346
2025-11-15,wk inc flu hosp,3,2025-12-06,42,quantile,0.99,1961
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,46,quantile,0.01,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,46,quantile,0.01,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,46,quantile,0.01,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,46,quantile,0.01,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,46,quantile,0.025,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,46,quantile,0.025,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,46,quantile,0.025,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,46,quantile,0.025,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,46,quantile,0.05,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,46,quantile,0.05,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,46,quantile,0.05,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,46,quantile,0.05,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,46,quantile,0.1,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,46,quantile,0.1,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,46,quantile,0.1,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,46,quantile,0.1,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,46,quantile,0.15,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,46,quantile,0.15,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,46,quantile,0.15,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,46,quantile,0.15,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,46,quantile,0.2,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,46,quantile,0.2,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,46,quantile,0.2,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,46,quantile,0.2,0
